CustomerID,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,Churn
3000538,70.19,797,60,0,43,0,-9,-9.4,7.7,4,35.3,0.3,0,300.9,22,3.3,238,70.7,11.7,0,0.3,49,1,1,DALDAL214,3,3,10,32,36,No,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,5,No,1,No,5-Low,Other,Clerical,Yes,No
3000550,30.86,181,30,0.5,0,0.1,-146,-0.9,2.3,3.7,19.3,6.3,1.3,22.6,41.3,7.3,84,37.3,6,0,0.7,49,1,1,DALDAL214,3,3,574,32,28,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,6-VeryLow,Suburban,Other,Yes,Yes
3000554,104.75,1166,75,5.45,0,0.5,-119,-1.9,1.7,6.3,22.7,0,0,338.1,80,33,301.3,66.7,8,0,6.3,49,3,3,OKCOKC405,5,4,710,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,1-Highest,Suburban,Other,Unknown,No
3000570,260.81,3210,213,44.3,0,0,-422,-21.2,9.7,20.7,142,4.7,0.3,824.9,141.7,28,906.3,210.3,30.3,0,34.7,53,2,1,SANAUS512,11,6,124,40,0,No,No,Yes,Yes,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,5,No,3,No,3-Good,Other,Other,Unknown,No
3000578,36.39,66,30,0,0,0,-66,-6.4,0,0,0,0.7,0,0,0.7,0,1.7,0,0,0.3,0,51,1,1,OMAOMA402,2,2,754,54,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Other,Other,Unknown,Yes
3000586,50,154,50,0,0,0,-47,0,2.3,3.7,15,0,0,24,18,8.7,51,16,6,0,0,51,1,1,SANAUS512,1,1,1565,50,0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,3-Good,Suburban,Professional,Yes,No
3000590,106.33,2206,85,1.24,107,0,-102,-21.2,19.3,11.3,53.3,11.3,1.3,901.7,56.3,43,455.3,221.3,30.7,0,32,53,1,1,NOLKEN504,9,6,151,42,0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,1,No,0,No,3-Good,Other,Other,No,Yes
3000598,122,1806,75,15.59,146,1,-156,-32.8,5,14,62.7,2,0.7,409.9,50,13,290.3,147.7,19,0,14.7,49,2,1,SANSAN210,7,7,69,NA,NA,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,6-VeryLow,Suburban,Other,Unknown,No
3000602,34.99,44,45,0,0,0,-35,0,0.7,5.3,5.7,0.7,0,6.8,1.7,3,13,3.3,6,0,0,51,1,1,OMAOMA402,11,4,270,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,2,No,3-Good,Rural,Other,Unknown,No
3000614,120.38,1730,87,2.72,183,0,474,27.4,3,21.7,64.3,4,0,438.6,132.3,97.3,310.3,119.3,24.7,0,3.3,55,1,1,DALDAL214,8,4,241,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,Yes,1,3,No,0,No,6-VeryLow,Other,Other,No,No
3000618,27.25,0,27,0,0,0,0,-0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,1,KCYKCM816,5,5,383,40,38,Yes,No,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Town,Other,Yes,Yes
3000626,96.04,545,60,0.66,111,1.1,NA,NA,3.3,0,21,0,0,38.2,12,1.3,52.3,40,3.3,0,0.7,53,2,1,NNYROC716,4,3,109,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Town,Other,Unknown,No
3000634,83.83,790,75,4.95,0,0,-60,0.9,33.3,7.7,30.7,1,0,197,57.7,4.3,396.7,19,41,0,8.7,51,1,1,DALDAL214,6,4,638,46,44,Yes,Yes,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,7,Yes,0,No,1-Highest,Suburban,Professional,Yes,Yes
3000638,30.32,219,30,0,0,0,-58,-59,1.7,0.7,23,2.7,0,12.6,6,0,40.3,25.3,2.3,0,0,51,2,2,SANMCA210,2,2,776,56,26,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,1-Highest,Other,Other,Unknown,No
3000642,30,18,30,0,0,0,-12,0,0,0,5.7,0,0,3.8,0,0,17.3,3.3,0,0,0,55,1,1,PHIARD610,1,1,1669,72,76,Yes,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,3-Good,Suburban,Other,Yes,Yes
3000646,108.72,1228,108,0.74,0,0,-12,-0.7,0.7,18,26,0.3,0,480.2,68.3,34,190.7,131,18.7,0,6.7,55,1,1,SANMCA210,11,6,226,38,34,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,4,No,0,No,1-Highest,Other,Other,Yes,No
3000654,32.27,112,32,0,0,0,-2,-0.3,1.7,0,13.3,0,0,17.1,6,0,40,7,1.7,0,0.3,49,1,1,PHXTUC520,2,2,517,42,0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,No,0,0,No,Yes,0,4,No,1,No,1-Highest,Other,Other,Yes,No
3000674,43.72,245,30,0,30,0,53,7,3,0,19.3,0,0,72.2,27.3,10.3,55.3,44.3,3,0,0,51,1,1,NYCQUE917,5,2,180,38,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,3,No,0,No,1-Highest,Other,Other,No,No
3000678,65.94,572,59,0,45,1.5,-119,-15.6,5.3,0.3,29,0.3,0,293.5,1.3,3.7,118.3,71.3,5.7,0,2,51,1,1,SLCSLC801,4,4,275,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,1,No,3-Good,Other,Other,Unknown,No
3000682,32.5,295,30,0,7,0,41,6.4,8.7,0,18.3,3,0,20.8,26.7,1.3,66.3,46.7,8.7,0,0,53,1,1,NYCMAN917,5,4,181,44,48,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,1-Highest,Other,Other,Yes,No
3000706,79.39,848,70,0,64,0,-80,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,53,2,2,NYCMAN917,6,4,422,42,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,No,3-Good,Other,Other,No,No
3000710,90.9,1710,75,0.25,156,0,-922,-15.9,7.3,19.7,72,2,0,591.8,38.7,69.7,800.3,70,27,0,51.7,55,3,3,SANSAN210,6,6,132,52,52,No,No,Yes,Yes,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,5,No,0,No,3-Good,Rural,Other,Yes,Yes
3000722,103.16,866,38,0,216,41.3,-100,-48.2,2.7,5,36.3,0,0,35.8,23.7,2.3,268,13.3,7.7,0,0.3,49,1,1,OMADES515,4,3,418,50,52,Yes,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,3-Good,Suburban,Professional,Yes,No
3000726,164.14,1410,75,7.67,0,0.9,-520,-69.7,24,25.3,66.7,0,0,201.7,48.7,5.3,456.3,25,49.3,0,11,51,1,1,DALDAL214,3,3,395,54,36,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,No,3-Good,Other,Professional,Yes,Yes
3000730,117.12,490,70,0,140,0,506,133.8,11.3,4,46.7,1,1.3,103.5,26.7,13.3,142.3,31.3,15.3,0,2,51,6,2,SLCPRO801,3,3,279,30,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,No,1,1,Yes,No,0,2,No,0,Yes,6-VeryLow,Suburban,Other,Unknown,Yes
3000734,8.07,34,5,0,32,0.5,5,-2.3,1,0,2,0,0,7.4,0,0,17.7,7.3,1,0,0,49,1,1,PHXTUC520,4,3,411,40,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,5,No,1,No,1-Highest,Other,Other,Unknown,Yes
3000738,41.29,71,40,0,0,1.3,-21,-1.3,0,0,5.3,0,0,17.8,1.3,0,16.7,2.7,0,0,0,53,1,1,OMALNC402,6,3,561,46,46,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Rural,Self,Yes,No
3000762,180.22,3559,150,11.38,99,0,-149,-11.4,3.7,31,120.7,0,0.3,1543.7,26.7,6.7,725.3,468.7,34.7,0,60.7,55,3,2,OKCLRK501,10,5,-3,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,3-Good,Other,Other,Unknown,Yes
3000766,41.09,340,35,4.21,6,0,-154,-4.1,2.7,1,19.7,1.3,0,80.8,11,0,78,33.7,3.7,0,0,49,1,1,DENBOU303,1,1,1493,42,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,4,No,0,No,3-Good,Suburban,Other,No,Yes
3000782,46.94,287,30,0.99,62,0.3,-57,-14,3.3,0.3,23,3.3,0,48.4,17.3,1.3,98.7,19.7,3.7,0,0.7,55,1,1,BOSBOS617,4,3,831,0,0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,1,No,7-Lowest,Other,Other,Unknown,No
3000794,13.25,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,2,BOSBOS617,2,2,1333,38,0,No,No,No,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Other,Other,No,Yes
3000810,44.96,3584,59,0.25,1094,0,-1037,124.9,39,80.7,216,1.3,1,732.6,147.7,55.3,650.3,126.7,119.7,0,20.3,51,2,1,SANAUS512,7,7,489,50,40,No,No,Yes,Yes,No,Unknown,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,4,No,2,No,1-Highest,Rural,Professional,Unknown,Yes
3000814,28.73,50,30,0,0,0.2,-12,-0.2,0,0,1.7,0,0,8.8,3,0.3,14.7,6.3,0,0,0,51,1,1,DALDAL214,2,2,503,44,42,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,No,1-Highest,Suburban,Professional,Yes,Yes
3000818,50.31,485,50,1.73,8,0,135,1.2,2,2.7,20.3,1.7,0,144.8,25,6,170.3,29.7,4.7,0,1.3,53,1,1,INDIND317,4,4,318,42,36,Yes,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,4,No,1,No,4-Medium,Suburban,Professional,Yes,No
3000826,50.53,194,20,0.74,144,0,102,19.9,0.7,0,4,0,0,25.7,14,5.3,52.7,10.3,0.7,0,0.3,49,2,2,PHXTUC520,3,3,315,56,50,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Suburban,Self,Yes,No
3000830,23.5,18,5,0,18,0,-18,-18.5,0.3,0,1.7,0,0,0,0,0,7.3,1.7,0.3,0,0,53,1,1,PHXPHX602,1,1,1595,38,36,Yes,No,No,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,5,No,0,No,1-Highest,Suburban,Professional,Yes,Yes
3000834,77.04,501,45,0,97,0,-113,6,11.3,1.3,50.3,1.7,0.3,77.9,12.3,0,55.3,50.7,12.7,0,0.7,53,1,1,NNYBUF716,9,2,672,54,0,No,Yes,No,Yes,No,Unknown,Yes,Yes,No,Yes,No,Yes,0,0,No,Yes,0,7,No,2,No,4-Medium,Suburban,Self,No,Yes
3000838,166.82,3206,83,3.96,537,15.9,265,3.4,10.7,13,94.3,0,0,1513.6,116.7,34.3,603,433.7,23.7,0,44.7,49,3,3,SANSAN210,8,5,77,30,30,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Suburban,Homemaker,Yes,No
3000842,111.61,1161,105,0,32,0,-43,-6.6,2.3,6,67,0,0,402.6,35.7,5.7,444,58.7,8.3,0,12.3,55,1,1,NOLKEN504,8,7,299,62,60,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,3,No,1-Highest,Other,Other,Yes,No
3000854,111.7,143,107,4.21,0,0,-36,-3.2,5,1.3,12.3,0,0,8.3,57,4.7,82,3.3,6.3,0,0.3,53,2,2,SANAUS512,1,1,1592,0,0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,2-High,Rural,Other,Unknown,Yes
3000886,81.6,149,74,0,50,0.2,74,17.4,2,1.3,3.3,0,1,33.1,4.7,10.7,44.3,9.3,3.3,0,0,53,3,0,OKCOKC405,4,3,329,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,No,1-Highest,Other,Other,Unknown,No
3000894,85.58,890,75,0.99,0,0,-217,18.3,7.3,18.3,87.3,0,0,136.3,96.3,41.3,310.3,105,25.7,0,1.3,49,6,4,DALDAL214,12,4,475,54,54,Yes,Yes,No,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,5,No,0,No,1-Highest,Suburban,Other,Yes,Yes
3000898,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2,2,DETTOL419,3,2,902,0,0,No,Yes,No,No,No,Known,No,Yes,No,No,No,Yes,0,0,No,Yes,0,5,No,0,No,1-Highest,Other,Other,No,Yes
3000906,51.14,438,50,0,3,0,73,2.1,0,4.3,24,0.3,0,39.3,7.3,1.3,55.7,53.7,4.3,0.7,2.7,53,1,1,NOLKEN504,1,1,1590,54,0,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,2-High,Suburban,Other,No,Yes
3000910,56.48,355,55,0.99,0,0,-171,-1.5,8.3,1,19.3,0,0,205.8,2,1.7,125.3,41,9.3,0,0,49,1,1,NNYSYR315,2,2,669,60,44,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,3-Good,Other,Crafts,No,Yes
3000918,87.52,699,80,0,0,2.8,-86,-3.1,6.7,7,10.3,1.3,0,272.1,72,30.7,246,88.7,13.7,0,5.3,55,1,1,DALDAL214,5,5,99,32,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,3,No,0,No,4-Medium,Other,Other,No,No
3000926,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,1,KCYKCM816,2,1,4,74,0,No,No,No,No,No,Unknown,Yes,Yes,No,No,No,No,0,0,No,Yes,0,1,No,0,No,1-Highest,Town,Other,Unknown,Yes
3000930,103.5,479,75,0.74,0,0,-166,-14.2,10,1.3,36.7,0,0,125.3,37,12,50,121.7,11.3,0,3,53,2,2,PHICTR610,11,8,86,60,26,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,No,3-Good,Other,Other,No,No
3000946,124.52,594,102,0,0,0,134,-40.5,2.3,4.7,15.7,2,0,91.2,10.7,1,80,34.3,8,0,1.3,51,1,1,INDIND317,3,2,61,52,64,No,No,Yes,No,No,Known,No,No,No,No,Yes,Yes,0,0,No,Yes,0,6,No,1,No,5-Low,Suburban,Other,No,Yes
3000950,134.3,731,140,0.74,0,0,-4,-1.1,6,1.3,14.7,0,0,373.4,37.7,10.3,251,20.3,7.3,0,3.7,55,2,2,DALDAL214,4,4,675,58,58,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,3-Good,Other,Other,Yes,No
3000958,75,2,75,0,0,0,-2,0,0,0,0,0,0,0,2,0,2.7,0,0,0,0,55,2,2,DALDAL214,2,2,799,64,62,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,9,No,0,No,1-Highest,Suburban,Other,Yes,No
3000974,34.4,399,32,1.73,0,0.2,151,1.1,1.3,3.3,28.3,0,0,79.6,15,0.7,114.7,15,4.7,0,0,51,2,2,SANSAN210,5,4,47,64,58,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Town,Professional,Yes,No
3000982,53.69,144,50,0,0,0,72,-0.4,0.7,0,6,0.3,0,40.5,7.7,0.3,28.7,19.7,0.7,0,0.3,49,3,1,SEAPOR503,6,5,325,36,28,No,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,5,No,0,No,1-Highest,Suburban,Other,Unknown,No
3000986,135.15,2489,85,0.25,443,4.9,-1597,-50.2,44,14.7,146.7,0.3,0,831.4,162.7,184.3,842,210.7,58.7,0,31.3,55,2,2,SANAUS512,6,5,109,68,68,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,2,No,1,No,1-Highest,Rural,Other,Yes,Yes
3000998,94.99,1204,85,0,0,0.3,-784,-6.6,12.7,15.7,45,0.3,0,440.5,39.3,28.3,257.7,35.7,28.3,0,6.3,51,5,5,NOLKEN504,10,5,30,0,0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,1,No,2-High,Other,Other,Unknown,No
3001014,83.64,838,85,4.46,0,0.2,-111,2.7,7.7,9.3,54,0,0,88.7,50.7,8,208,58.3,17,0,1.7,51,2,2,MINMIN612,6,3,239,50,48,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,No,0,0,Yes,No,0,8,No,0,No,1-Highest,Suburban,Other,Unknown,No
3001018,104.45,1250,75,1.98,0,4.3,-538,2.7,50,7.3,47.3,0,0,399,4.7,0.7,288.7,6.7,57.3,0,9,48,2,1,PHXPHX602,4,3,305,46,42,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,1-Highest,Town,Other,Unknown,Yes
3001046,79.88,1086,75,0,6,0,112,4.9,15.3,2.3,51.3,0.3,0.7,470.7,60.7,25,253,104,17.7,0,0.7,51,3,2,PHXPHX602,5,2,804,40,44,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,4,No,1-Highest,Town,Professional,Yes,Yes
3001050,96.45,1027,50,1.24,238,0,-159,-28.9,8.7,2.3,52.3,0,0,541.8,24,6.3,300.3,77,11,0,0.3,53,1,1,PHXPHX602,1,1,1583,62,58,No,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Suburban,Professional,Yes,No
3001054,77.81,503,63,5.2,24,0,-126,-12.9,6.3,2.7,37.7,0.7,0,59,16.3,2,100.7,49,11,0.3,0.3,53,2,1,STLSTL314,9,5,75,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,1,No,1-Highest,Suburban,Other,Unknown,No
3001058,50.58,432,50,0,6,0,139,1.7,1.3,1,10,0,0,30,12.7,1.3,58.7,11.3,2.3,0,0,55,2,1,SANSAN210,4,3,443,54,52,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,7,No,0,No,2-High,Suburban,Self,Yes,No
3001082,63.3,415,45,1.24,88,1.5,156,38,4.7,2,25.7,0,0.7,105.9,10,0,120.3,26.7,6.7,0,0.7,50,3,1,PHXPHX602,4,4,293,56,50,No,No,Yes,Yes,Yes,Known,Yes,Yes,Yes,No,No,Yes,1,1,No,Yes,0,7,No,0,Yes,3-Good,Suburban,Other,Yes,Yes
3001094,121,1333,75,0,229,0,-233,-46,16.7,8.3,51,3.3,0,403.6,56,76,389.7,112,25,0,16.7,54,2,2,NSHNSH615,14,9,115,48,48,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,1,1,No,Yes,0,6,No,0,Yes,3-Good,Rural,Other,Yes,No
3001098,125.23,1104,60,0.25,250,0.2,-431,-34.2,2,0.7,64.3,6,0,265,28.3,10,143.7,40.7,2.7,0,5,54,1,1,INDIND317,2,2,348,36,0,Yes,No,Yes,No,No,Known,No,Yes,No,No,Yes,Yes,0,0,No,Yes,0,2,No,0,No,1-Highest,Suburban,Other,Yes,Yes
3001114,316.47,3148,75,17.57,1306,0,997,14.3,17.3,25,89,5.3,0,789.3,77,14,471.7,149,42.3,0,37.7,50,2,2,DALFTW817,2,2,631,44,36,Yes,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,No,0,0,No,Yes,0,6,Yes,1,No,1-Highest,Other,Other,Yes,Yes
3001134,112.56,1107,83,16.58,0,0,-1107,-26.3,2.7,14,52.7,0,0,294.4,78,17.7,367,178.3,16.7,0,8.7,50,1,1,SANMCA210,8,5,96,NA,NA,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,No,6-VeryLow,Other,Other,Unknown,Yes
3001150,20.12,12,20,0,0,0,6,3.4,0,0,0,0,0,3,0.3,0,0.7,3.3,0,0,0,54,1,1,INDIND317,1,1,1638,46,48,Yes,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,0,No,1-Highest,Town,Professional,Yes,No
3001154,49.99,772,60,0,0,0,-512,0,3,1.7,27.3,0,0,358.4,8.3,1,79.7,30.7,4.7,0,1,52,1,1,DALFTW817,5,4,547,0,0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,1,0,No,Yes,0,4,No,0,Yes,4-Medium,Rural,Other,No,No
3001170,83.5,1130,75,0,30,0.3,90,10,3,2,18,2,0,430.4,52.7,23.3,268.7,67.3,5,0,7,48,1,1,INDIND317,4,4,284,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,No,1-Highest,Town,Other,Unknown,No
3001174,29.99,46,30,0,0,0,20,0,0,0.3,7.7,3.7,0,1.4,0,0,7.7,4.7,0.3,0,0,52,1,1,PHXPHX602,2,1,1441,50,24,No,No,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,3,1,No,Yes,0,6,No,0,Yes,1-Highest,Suburban,Clerical,No,Yes
3001178,53.69,478,60,0,0,0,32,-0.4,5.3,2.3,17.7,0,0,87.2,40.3,28.3,171.3,21.3,7.7,0,1,48,3,3,KCYKCK913,7,5,438,48,44,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,2,No,1-Highest,Town,Other,Yes,No
3001182,76.47,1262,75,0,1,0,-65,-0.3,5.3,7,131.7,1,0.7,366.5,67,32.7,207,263.7,12.3,0,9,48,1,1,SANMCA210,8,8,25,38,34,No,Yes,Yes,Yes,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,6,No,1,No,3-Good,Town,Clerical,Yes,No
3001190,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,1,DENBOU303,1,1,1636,56,54,No,No,No,No,No,Known,Yes,Yes,No,No,No,Yes,1,0,No,Yes,0,3,No,1,Yes,1-Highest,Other,Other,Yes,Yes
3001198,161.88,2746,75,3.96,532,0.2,-359,-47.3,5,10,38.3,0,0,1365.3,27.3,32.3,683,153.3,15,0,40.3,48,1,1,NOLKEN504,4,4,241,0,0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,5,No,0,No,2-High,Suburban,Other,No,No
3001206,92.3,1622,75,0,0,0.2,-355,4.7,8.3,0,72.7,0.3,0.7,567,75,43,307,125.3,8.3,0,0.3,48,1,1,PHXPHX602,6,5,206,28,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,1-Highest,Other,Clerical,No,No
3001214,98.82,1684,75,0.74,198,0,39,-10.9,2.3,3.7,24.3,0,0,754.1,60,52,180.7,123.7,6,0,11.7,50,1,1,SANSAN210,4,3,314,72,0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,3,No,1,No,1-Highest,Suburban,Other,Unknown,No
3001218,35.3,307,35,0,0,0,204,-0.3,1,2.3,24.3,0,0,0,0.3,0,10.7,47.3,3.3,0,0,48,1,1,DALDAL214,3,2,539,60,0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,1,No,1-Highest,Rural,Other,Unknown,No
3001226,105.37,1206,75,18.56,0,0,134,9.9,8.7,2.3,77.3,0,0.3,28.7,56,3.7,432.7,108.3,11,0,4,50,1,1,PHIPHI215,5,4,54,42,0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,6,No,0,No,4-Medium,Suburban,Clerical,No,No
3001230,47.5,430,50,0,0,0,-30,-7.5,0,2,17,0,0,130.5,13.7,0,150.7,23,2,0,1,54,1,1,SANSAN210,2,2,6,60,58,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,7,No,0,No,1-Highest,Town,Professional,Yes,Yes
3001238,105.73,1611,93,7.18,47,0,-254,-11.7,25.7,0.7,94,4.7,0,613.7,98,90.3,570,127.3,26.3,0,39.3,48,4,3,MILMIL414,9,6,19,60,58,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,No,1-Highest,Other,Professional,Yes,No
3001246,51.62,409,50,0,0,0,18,-1.6,2,5,27.3,3,0,59.2,20.7,3.3,117,24.7,7,0,0.7,50,1,1,NOLKEN504,3,3,53,54,50,No,Yes,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,9,No,2,No,1-Highest,Other,Other,Yes,No
3001270,529.63,5863,202,55.19,1565,0.1,106,-63.6,7.7,64,157,5.3,0.7,1666.6,343,141.7,1355.7,417.7,71.7,0,126.7,52,1,1,SANAUS512,8,4,187,34,0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,2,No,0,No,1-Highest,Other,Other,No,No
3001282,76.84,1461,75,0,0,0,112,-1.6,8,10.7,50,1.3,0,378.3,69.3,13.7,232.3,139,18.7,0,3.7,48,1,1,NOLKEN504,5,3,446,54,0,No,Yes,No,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,3,No,3,No,1-Highest,Other,Other,No,No
